N,P,K,temperature,humidity,ph,rainfall,label
17,46,40,28.7984,67.2359,6.8122,62.1155,groundnut
70,38,35,25.932,80.7179,5.5956,208.8453,rice
89,19,47,28.0952,93.0428,6.1347,25.9331,muskmelon
81,9,49,28.1946,90.026,6.5329,24.5619,muskmelon
54,37,34,34.5368,46.3441,5.5268,52.8821,millets
26,70,18,30.4728,54.9047,5.0903,166.2715,pigeonpeas
76,40,116,30.4865,74.5667,6.6606,172.8415,turmeric
82,55,49,22.2353,63.0132,7.3287,76.8092,sunflower
29,51,41,20.8026,67.692,6.1006,58.7252,peas
26,67,23,27.3728,48.3304,5.0124,93.9237,pigeonpeas
17,17,34,26.9902,91.1278,5.9959,204.399,coconut
36,139,198,29.3068,82.2879,5.8113,65.7059,grapes
97,43,80,26.5302,63.7123,6.8032,72.6615,tomato
68,58,64,13.2281,64.5822,6.9109,43.7519,garlic
53,42,31,34.1726,46.9616,7.3771,72.6691,sorghum
25,63,22,18.2815,60.6886,6.4793,51.5598,lentil
15,40,42,23.9544,64.761,6.6565,54.1488,groundnut
65,35,39,27.592,46.1258,6.7978,75.5076,sorghum
84,56,50,29.4454,68.8852,6.9318,90.3366,chilli
30,129,192,21.9104,94.3938,5.9131,115.515,apple
20,29,30,32.9662,52.1306,4.8438,90.6179,mango
37,60,51,32.6815,91.7238,6.7918,240.194,papaya
85,65,62,23.816,70.8466,6.8189,53.3927,onion
29,12,33,25.1052,91.074,5.5376,204.0631,coconut
98,23,29,26.8695,63.4562,7.27,170.6963,coffee
114,45,41,22.5921,82.7033,7.3653,83.1767,cotton
81,35,42,26.5896,74.791,6.9035,191.5466,jute
17,50,15,28.5584,86.7427,6.5614,46.5531,mungbean
66,52,60,26.794,53.22,7.089,59.4106,sunflower
16,65,19,18.0714,19.5529,5.7311,77.0754,kidneybeans
47,48,55,25.7752,91.0195,6.5721,244.0379,papaya
12,12,25,26.1583,98.7437,5.0506,135.6388,coconut
115,53,64,16.7979,81.0507,6.3175,56.6999,cabbage
33,64,79,15.2938,15.2044,5.532,41.7155,chickpeas
120,51,61,28.1982,68.6507,6.8169,55.4383,tomato
90,43,52,27.4543,80.6379,4.7776,282.9065,rubber
11,61,16,17.7062,65.6869,6.1261,36.0711,lentil
40,56,78,21.9754,17.429,7.1373,32.1835,chickpeas
25,138,204,27.907,81.4817,5.5466,66.8042,grapes
53,68,45,21.4219,53.2815,6.1103,60.3614,wheat
10,45,19,26.7971,58.0031,6.9863,40.721,mothbeans
98,79,46,26.0192,84.1419,5.9291,108.6114,banana
24,74,38,29.9737,66.2251,6.7624,95.679,soybeans
81,17,48,28.4816,94.1899,6.5498,29.7117,muskmelon
92,27,26,23.1807,55.1603,7.3178,172.1072,coffee
76,45,44,25.7528,72.8175,6.7595,196.7138,jute
82,30,125,27.7588,67.95,6.4619,119.4586,tobacco
99,16,45,29.9862,91.3212,6.2812,22.3743,muskmelon
39,40,28,28.8168,54.6028,6.532,39.6917,sesame
90,15,46,24.8584,82.6083,6.9872,50.1893,watermelon
90,81,45,26.3379,76.8097,5.751,97.4351,banana
20,134,193,21.3995,94.1745,5.5626,124.5213,apple
58,47,29,22.2572,60.1273,6.2913,40.6631,mustard
60,46,109,26.8023,71.9022,6.8106,187.9813,turmeric
106,58,136,19.4609,81.4831,5.0898,61.6691,potato
101,56,57,23.7492,65.6571,6.861,78.1404,chilli
46,48,35,21.0485,54.2752,7.3322,36.5021,cumin
48,57,25,32.6814,66.6592,6.8926,73.8292,blackgram
89,53,58,23.163,51.1623,6.9867,62.0215,sunflower
124,47,71,29.8875,69.7795,6.3534,172.3511,sugarcane
35,25,31,28.1506,54.6344,5.9983,38.9227,sesame
24,124,204,27.5534,82.046,5.5984,73.5688,grapes
83,58,60,22.791,67.4038,6.7423,79.8513,tomato
69,36,31,31.8786,58.3369,5.5186,55.1267,sorghum
101,54,76,19.6067,80.0073,6.9488,56.1013,cabbage
22,79,16,19.7091,45.8014,6.5227,117.0055,pigeonpeas
22,14,5,21.5035,91.0139,7.8394,111.6891,orange
116,41,36,24.8889,82.5621,7.4638,68.12,cotton
102,51,62,15.5692,73.3018,6.7491,78.528,cabbage
64,42,56,30.1205,87.2851,5.7475,260.5122,rubber
121,30,49,26.3828,83.8928,4.8924,290.9052,tea
70,66,67,24.2696,72.6317,6.239,55.5451,onion
65,33,22,15.7897,53.4151,6.4723,57.4449,mustard
109,22,32,26.9692,63.892,6.1404,168.1034,coffee
64,53,60,23.5282,62.0866,6.3809,70.1733,onion
29,74,20,18.7967,62.5411,6.6585,178.7875,pigeonpeas
107,47,102,29.6175,60.0275,6.3956,108.5557,tobacco
46,33,21,28.0689,64.0725,6.2734,30.3505,sesame
20,69,15,32.7695,48.9521,5.4841,174.6541,pigeonpeas
40,63,79,15.1301,14.1165,7.1653,34.2241,chickpeas
24,15,27,26.9461,96.2602,6.3448,192.8551,coconut
84,7,55,24.9362,81.5883,6.6047,53.5318,watermelon
19,14,25,26.9047,95.7129,6.3607,155.8323,coconut
99,7,48,29.4328,90.4933,6.2745,28.9562,muskmelon
70,50,47,24.0802,59.9299,6.5681,55.0864,sunflower
47,30,26,25.7657,51.0917,6.245,59.8999,sesame
69,31,31,28.2106,64.2892,7.1186,75.5558,sorghum
34,45,20,22.7835,43.3702,7.2893,20.4888,cumin
44,32,30,15.0881,57.4529,6.5661,49.5151,mustard
34,139,194,39.3122,80.5594,5.6428,65.0817,grapes
84,39,43,24.2143,81.8178,6.7607,153.5604,jute
79,50,44,20.6789,53.7747,6.8734,64.9392,sunflower
77,46,75,15.1363,58.8826,6.8636,51.5963,garlic
88,47,61,21.7351,65.9778,6.3849,64.2803,tomato
101,42,80,34.6507,76.4181,6.1999,243.1592,sugarcane
28,61,34,26.6906,67.8371,6.0679,118.2446,soybeans
95,43,85,28.6015,76.4832,6.4774,181.3016,ginger
22,68,48,13.968,63.4937,7.0149,58.6181,peas
72,43,79,17.8801,57.379,6.4599,48.587,garlic
21,56,21,23.1622,61.5125,6.8273,49.5334,lentil
21,55,18,20.5698,65.3414,6.8453,50.0658,lentil
53,40,25,15.6464,56.3121,6.4767,37.6498,mustard
46,55,85,17.5949,14.0311,5.7639,33.241,chickpeas
60,67,45,17.9058,55.5622,6.476,63.9694,wheat
22,40,21,27.983,82.5796,6.4864,49.6671,mungbean
57,30,36,31.8203,48.602,6.636,40.0476,sorghum
22,14,12,28.074,94.474,7.351,118.5776,orange
113,51,53,28.3875,62.8824,6.3865,98.0565,chilli
77,45,42,23.6434,79.2046,6.647,179.7323,jute
94,27,53,24.2122,85.0863,5.598,268.5605,pepper
51,43,127,20.1251,66.362,5.5233,88.1907,sweetpotato
33,63,77,18.9492,17.0479,6.5899,36.9538,chickpeas
43,64,84,16.8951,16.2765,7.1963,44.1903,chickpeas
87,44,101,28.0819,87.6555,5.9022,279.1906,ginger
46,31,35,28.9937,56.796,6.9017,30.6434,sesame
78,42,38,24.6069,74.4756,6.0809,172.5622,jute
97,7,50,25.1723,80.5713,6.917,45.7077,watermelon
45,37,29,24.1995,51.8555,7.1407,34.4687,cumin
87,43,95,28.2965,79.5684,5.6633,265.7335,ginger
129,37,64,16.6717,85.7097,5.2829,234.4373,cardamom
28,69,20,26.1912,46.503,5.4583,154.0673,pigeonpeas
88,43,126,25.7601,66.1315,6.3497,90.8022,tobacco
48,28,28,32.2155,57.3925,5.7607,32.8409,sesame
31,40,24,27.3018,40.3143,7.3045,28.2985,cumin
40,57,51,20.7129,73.2975,6.8775,57.7547,peas
98,82,52,25.8304,76.188,6.3882,91.8435,banana
58,34,31,33.6233,53.118,6.5786,48.803,millets
24,22,27,30.0381,53.6788,5.9603,99.4862,mango
92,39,103,28.3849,87.4315,5.5581,243.1602,ginger
86,47,88,29.291,76.928,6.2133,199.5211,ginger
55,30,48,19.0685,51.6368,6.6742,60.8885,barley
73,44,38,24.8774,88.9814,6.6414,168.285,jute
88,84,52,26.1702,77.6548,5.8531,95.0392,banana
10,44,17,27.7021,87.3472,7.0212,45.4906,mungbean
121,48,45,22.0092,80.4922,7.7756,82.2519,cotton
110,40,72,22.1527,68.758,6.5917,78.2842,tomato
79,33,116,27.9981,70.8826,5.8499,150.7888,turmeric
22,70,53,21.2272,63.0337,6.9952,70.5487,peas
86,39,116,27.4506,63.8466,6.3726,101.9994,tobacco
93,41,51,23.0393,65.8493,6.0053,79.3806,chilli
15,40,18,29.8375,88.19,6.8622,46.2504,mungbean
79,68,46,16.8947,58.8307,6.9298,73.0712,wheat
110,56,61,27.8447,66.1048,6.2329,74.8739,chilli
22,53,38,26.234,78.2219,6.702,96.9977,soybeans
71,44,47,25.8774,83.3004,4.8923,333.7369,rubber
118,44,72,26.537,75.5601,6.6187,63.577,tomato
79,43,37,25.0226,76.6903,6.2851,180.1627,jute
78,51,62,12.4976,60.077,6.2927,55.8517,garlic
71,41,63,26.0071,84.8344,5.5052,349.4664,rubber
27,124,198,21.6316,93.5267,5.8153,124.6327,apple
47,32,55,17.1986,53.4154,6.2565,50.6773,barley
27,42,16,27.8883,89.2286,6.842,58.0711,mungbean
35,56,56,23.4581,69.5248,6.4247,84.3534,soybeans
128,30,74,24.9546,74.4569,5.3723,249.3899,pepper
28,5,13,23.5139,94.1256,7.9702,100.9113,orange
69,63,44,21.3931,63.2992,7.0636,79.36,sunflower
106,34,68,20.345,77.1,6.2707,330.4253,cardamom
25,47,21,28.4532,83.8408,6.3545,38.1252,mungbean
31,63,19,33.8974,68.2424,7.2634,67.786,blackgram
54,37,24,26.847,57.7765,5.7254,47.5272,millets
52,37,36,21.9442,65.053,7.2381,42.0259,coriander
107,58,70,18.6407,71.8223,6.8984,77.4878,cauliflower
13,14,40,22.6546,86.5419,6.5376,100.7949,pomegranate
13,24,34,29.0785,91.2782,5.8718,178.7796,coconut
74,56,65,13.5467,69.8113,6.9935,54.1273,garlic
81,42,110,26.0733,79.1205,5.9844,236.3969,ginger
55,30,27,25.538,58.6135,6.8365,79.4184,sorghum
94,8,48,24.8616,81.3261,6.5021,49.98,watermelon
10,54,24,29.1897,86.6028,6.4238,41.081,mungbean
73,39,44,26.4609,85.9779,6.0664,224.4887,rice
65,34,34,32.6389,50.485,6.9653,51.5782,sorghum
119,36,112,21.7751,69.6118,6.1283,109.1825,tobacco
86,38,40,26.4725,78.6253,6.8098,192.8397,jute
49,35,55,14.3455,52.2499,6.2581,66.8105,barley
12,47,25,27.892,87.9796,6.2275,54.447,mungbean
125,39,61,29.0916,85.5817,6.4721,286.4652,pepper
27,79,17,30.273,64.8743,5.4971,149.5178,pigeonpeas
89,35,44,23.1636,79.5708,6.8281,166.6744,jute
103,61,63,15.339,73.6974,6.8664,73.4631,cauliflower
51,37,35,27.5406,42.9669,6.394,54.0487,millets
58,39,104,23.7552,63.0117,5.7587,88.4814,sweetpotato
15,49,19,25.926,45.1447,9.2494,43.2225,mothbeans
30,130,197,23.4447,90.6086,5.6342,112.852,apple
74,44,30,21.3551,62.848,6.165,67.9611,maize
86,41,36,24.7812,81.988,6.1135,243.6657,rice
110,32,81,26.0377,67.0688,6.2063,246.3659,sugarcane
24,139,202,23.7316,94.6444,5.6551,112.1487,apple
31,135,194,23.3342,81.3617,5.8121,69.3977,grapes
12,10,42,24.7071,88.4048,6.3871,106.9903,pomegranate
31,132,202,27.3681,84.9205,5.9293,67.0342,grapes
12,62,19,20.9385,21.6026,5.5115,86.5248,kidneybeans
52,32,24,19.2286,52.2695,6.1053,43.1452,mustard
28,123,195,21.2985,92.8252,6.2848,105.6058,apple
92,13,49,24.4745,81.9163,6.3609,41.7947,watermelon
48,60,45,23.3399,94.6787,6.6605,238.6535,papaya
95,18,54,29.1138,93.5508,6.1824,26.8812,muskmelon
68,31,35,19.5716,54.1987,6.0856,30.4969,mustard
91,6,46,25.9391,84.5749,6.2087,53.6815,watermelon
113,43,42,23.4568,78.9992,6.4626,84.4807,cotton
90,43,60,29.59,82.7604,5.442,289.5662,rubber
54,50,58,17.7985,58.1266,6.6198,49.4236,barley
28,49,19,27.035,86.9165,6.5977,41.7934,mungbean
13,35,25,27.3402,52.255,6.2372,94.3793,mango
12,127,203,23.1369,94.9096,6.0149,115.1716,apple
41,46,110,27.544,63.8533,5.6256,84.0433,sweetpotato
105,56,129,15.7815,84.551,5.2478,61.0891,potato
81,81,49,25.4058,81.5626,5.7943,96.4234,banana
35,56,23,28.881,67.0874,7.018,70.6313,blackgram
48,33,28,25.0856,57.7276,7.4971,50.8735,sorghum
86,76,55,25.7308,75.9712,6.207,97.8114,banana
30,5,6,34.2387,91.2238,6.066,119.9827,orange
95,7,48,29.8083,93.0635,6.5877,24.7399,muskmelon
48,29,29,30.1281,53.1148,6.4645,56.4778,sesame
113,33,86,27.2332,69.8922,6.8161,219.7176,sugarcane
22,14,45,23.4355,86.4258,5.8063,102.1326,pomegranate
79,58,47,27.2476,55.2715,6.9737,60.5702,sunflower
69,39,26,24.0464,58.2174,5.8238,65.1761,maize
16,59,17,16.9307,19.9207,5.8325,64.5591,kidneybeans
124,45,37,25.2687,83.7379,7.3766,82.5419,cotton
24,54,50,25.4341,69.4244,6.6848,79.0483,groundnut
91,23,32,27.6634,52.9217,7.0115,193.5513,coffee
26,56,42,23.9628,55.2328,6.4485,83.7061,groundnut
44,42,63,15.1333,47.0444,6.4615,60.1306,barley
82,46,135,27.2722,61.3905,5.7579,110.3262,tobacco
40,41,113,22.7824,68.5179,6.1365,88.6274,sweetpotato
57,40,28,15.5101,50.9578,6.5002,49.15,mustard
106,56,75,19.248,83.1485,6.7914,57.1932,cauliflower
125,50,65,26.0651,69.0332,5.6721,166.2881,sugarcane
116,50,68,20.763,82.5156,6.7351,54.6069,cauliflower
85,36,99,23.1205,84.4993,6.3371,176.4995,ginger
11,18,15,24.2585,91.1179,7.4539,112.3167,orange
68,59,44,22.7539,55.5943,6.3173,57.8052,sunflower
100,7,50,25.6214,87.894,6.1032,41.1331,watermelon
86,37,94,29.3287,78.3822,6.558,233.169,turmeric
39,63,77,22.7752,14.9356,6.2461,33.1206,chickpeas
21,70,60,28.445,69.0405,6.3422,91.9161,soybeans
40,63,82,15.315,19.0537,5.3803,36.2708,chickpeas
74,32,85,23.3513,85.8569,5.5956,172.812,ginger
36,137,194,26.7144,80.6591,5.764,66.4629,grapes
119,50,41,25.6078,75.7515,6.7769,66.842,cotton
79,70,63,19.9761,61.9648,6.8274,65.6483,onion
25,65,25,27.8208,59.3756,6.646,173.7287,pigeonpeas
120,47,137,15.5198,82.1493,5.1442,74.6055,potato
16,15,30,29.4119,96.705,6.0365,199.1108,coconut
83,20,45,26.2823,89.3689,6.9138,47.9653,watermelon
51,32,36,33.8465,53.093,6.0153,51.5622,millets
106,55,69,17.5164,81.243,6.2837,79.7221,cauliflower
103,32,78,18.0085,79.4364,6.1809,266.7317,cardamom
97,86,55,25.0805,79.7862,6.41,90.4175,banana
82,42,37,20.3209,89.365,6.047,203.7629,rice
27,58,43,21.9228,60.9056,6.3318,70.1342,peas
69,58,56,22.6315,62.216,6.1796,69.4382,sunflower
63,32,37,27.9439,52.09,5.6959,68.884,sorghum
65,47,76,14.2337,58.8312,6.1425,49.1243,garlic
27,128,200,15.0918,83.7079,5.7495,72.9608,grapes
44,47,32,28.1132,54.3002,6.7777,34.9504,cumin
28,60,23,18.7981,64.4316,5.9872,46.5209,lentil
10,22,28,27.526,98.0863,5.9194,133.1552,coconut
83,37,37,25.5056,81.5292,6.8266,160.9791,jute
11,19,31,28.1719,97.0767,5.8037,224.7718,coconut
70,42,37,23.6411,75.7247,6.9406,178.0408,jute
20,52,19,28.3509,58.4221,4.233,68.6338,mothbeans
23,53,24,29.2808,54.555,9.4622,32.7464,mothbeans
25,138,202,32.6859,82.5001,5.5082,73.4192,grapes
96,32,101,22.6336,87.04,6.3041,296.6172,ginger
76,62,47,21.2227,55.7898,7.4898,57.7426,sunflower
24,29,31,30.0384,48.0672,6.0013,97.9577,mango
21,50,50,24.7014,71.9199,6.5511,86.6031,soybeans
102,48,101,21.2126,65.8156,6.2197,115.9731,tobacco
49,31,120,23.5605,74.3155,6.0411,84.6471,sweetpotato
33,53,45,26.5102,94.4946,6.8173,230.7297,papaya
48,29,21,26.4097,56.7877,6.3044,56.1343,sesame
25,51,41,21.7914,65.9162,7.2222,50.965,peas
96,19,27,27.7717,51.6864,7.0233,158.5839,coffee
43,56,24,26.9729,65.8829,6.7444,68.7549,blackgram
111,35,42,25.6783,81.571,7.5132,97.8352,cotton
60,33,25,26.5935,50.7318,6.9897,66.5165,sorghum
45,59,19,33.6791,64.4669,6.5763,64.9919,blackgram
82,56,79,17.9511,81.5121,6.5334,51.1778,cauliflower
121,42,66,30.4255,67.9583,5.8357,166.634,sugarcane
98,42,78,18.982,73.0047,6.19,63.0669,cabbage
96,48,93,25.3299,85.0067,5.6962,166.3087,ginger
77,42,39,23.4888,81.3662,5.7539,207.9588,rice
12,47,20,26.2951,51.8978,6.1821,41.1129,mothbeans
25,56,25,29.6125,66.9694,6.5129,52.3882,lentil
50,41,38,24.5599,68.4309,6.822,41.5751,coriander
19,59,22,24.6888,59.5079,6.6837,65.7386,mothbeans
87,76,50,27.0998,79.9859,5.9454,101.8849,banana
88,17,53,24.2153,85.1084,6.1951,42.6453,watermelon
16,45,47,26.213,57.2006,6.144,80.7865,groundnut
71,56,49,21.1681,55.3023,6.9867,76.7558,sunflower
40,55,84,22.306,14.2204,5.3652,33.1696,chickpeas
64,47,72,13.3205,68.7168,6.7704,54.9146,garlic
52,47,29,16.9597,57.0286,6.1258,59.1209,mustard
14,46,16,24.6412,59.1106,4.7607,60.9861,mothbeans
49,59,80,20.2691,17.4622,6.4969,43.7616,chickpeas
100,48,73,18.9104,82.8583,6.242,59.6698,cabbage
108,66,72,17.6018,74.1065,6.6323,61.6985,cauliflower
21,19,5,31.9826,91.3558,6.7766,109.2262,orange
91,53,60,17.2377,84.2119,6.9741,76.0168,cauliflower
32,55,75,21.7483,15.6521,6.4122,37.5746,chickpeas
113,50,75,15.1736,83.3011,6.2565,79.6999,cauliflower
14,140,190,22.4669,93.2853,5.7717,107.7289,apple
43,50,30,27.8656,53.3064,7.4909,35.219,cumin
96,51,141,17.0201,84.2708,5.2532,82.6199,potato
10,15,6,34.5935,91.7718,7.2113,109.3639,orange
106,60,159,19.2713,75.8541,5.6886,75.3473,potato
103,63,72,20.1122,77.751,6.7019,68.9986,cauliflower
72,43,35,21.8604,89.8689,5.9795,223.384,rice
74,60,41,24.7552,62.5964,6.5362,69.1629,sunflower
89,78,52,26.3777,76.6399,5.621,109.0602,banana
39,61,76,17.0471,14.3587,5.8905,39.8142,chickpeas
11,127,196,22.4725,90.4903,5.8795,105.7664,apple
19,6,6,26.9669,90.2587,7.5862,118.7049,orange
112,31,137,20.8979,64.1092,5.5895,102.8535,tobacco
62,43,30,26.7752,68.3943,5.8617,63.2296,maize
36,32,21,27.5912,53.7757,6.4768,39.2484,sesame
20,77,18,19.0511,52.1952,5.6004,138.9313,pigeonpeas
105,31,56,28.7438,88.4747,5.3231,279.8227,pepper
48,29,39,29.358,54.04,6.3936,54.5396,millets
100,82,52,25.4474,81.9494,6.0704,90.9726,banana
30,52,24,27.1484,89.1098,7.0302,47.3668,mungbean
110,30,29,27.9705,58.6184,6.986,147.9104,coffee
82,20,49,29.8571,90.9598,6.0861,22.5068,muskmelon
102,20,34,26.2539,55.3517,6.3611,164.5809,coffee
25,57,16,16.8068,61.9998,6.7446,43.9562,lentil
118,36,38,25.9773,76.9179,5.8368,77.5187,cotton
83,16,45,24.64,84.2894,6.3839,45.7907,watermelon
40,24,23,26.2243,50.1934,6.1607,38.9561,millets
73,36,35,25.6603,80.2689,5.798,232.8937,rice
108,50,66,17.7353,70.2169,6.8505,75.2016,cabbage
98,27,33,26.7843,61.5437,7.486,181.6271,coffee
70,36,34,26.1009,64.2912,5.7326,63.5716,maize
12,61,19,19.6688,22.8979,5.5146,95.6031,kidneybeans
116,57,122,19.294,82.6388,5.2738,87.2748,potato
115,48,116,21.9737,66.9732,6.2687,105.4825,tobacco
84,49,78,20.5487,74.9967,6.7737,60.083,cabbage
29,54,52,16.2051,71.334,7.425,74.9365,peas
63,63,33,15.835,66.721,6.4127,76.6384,wheat
117,21,78,15.6832,76.1747,6.1914,236.1819,cardamom
43,26,27,33.1111,54.482,7.3294,79.9394,sorghum
43,46,25,23.4158,43.3993,7.9975,25.7161,cumin
78,42,44,23.6515,73.7947,6.4179,189.4037,jute
91,30,28,24.191,51.9019,7.0928,176.9712,coffee
114,44,40,22.5141,83.2827,6.9864,63.9845,cotton
76,37,37,24.1363,83.1941,5.899,213.2036,rice
80,47,75,20.8808,59.1063,6.6131,46.4447,garlic
49,25,30,27.617,58.6532,6.5371,45.0825,sesame
17,40,22,27.3558,89.985,6.7299,57.983,mungbean
67,32,49,30.9302,81.2267,5.9689,334.9291,rubber
104,28,31,25.9479,53.0537,6.8198,144.9434,coffee
26,138,198,23.1733,94.1696,5.6927,112.6727,apple
78,39,27,19.0959,63.8156,6.1522,65.4354,maize
23,66,44,14.7225,67.6726,6.7371,79.0388,peas
145,20,54,21.7252,75.0195,4.5422,207.0693,tea
74,38,115,28.4798,77.8444,6.6171,179.5188,turmeric
130,25,75,25.5033,72.4399,5.9802,226.3905,pepper
36,33,32,23.22,47.7331,7.3035,33.159,cumin
67,51,76,17.8318,74.0386,6.646,65.7165,onion
49,39,50,12.0679,49.4201,7.1681,59.7504,barley
55,36,111,23.6599,69.148,6.3779,96.2041,sweetpotato
110,40,140,18.0695,81.8342,5.0817,74.2115,potato
44,33,22,32.3975,48.3669,6.0552,46.6823,sorghum
77,43,28,19.2139,57.3153,5.8591,85.7886,maize
95,9,55,25.5105,82.0381,6.398,50.2713,watermelon
80,75,52,25.4941,84.7315,6.0359,92.5735,banana
73,30,90,29.5799,79.971,5.6463,166.1106,ginger
114,33,113,25.3135,64.656,5.7856,105.204,tobacco
17,24,26,28.2486,91.9072,5.5042,170.9221,coconut
113,53,146,16.0178,79.9693,5.0307,66.0077,potato
65,38,25,22.7505,56.7243,7.4238,56.9688,mustard
99,18,32,27.3917,54.0579,7.3487,159.7111,coffee
82,9,53,28.3153,91.4748,6.2606,25.715,muskmelon
106,37,74,24.2721,76.1531,5.0012,243.4905,cardamom
37,22,27,34.1698,42.3665,5.5338,46.7579,millets
70,66,55,22.8058,54.3164,6.4098,57.4033,sunflower
45,48,118,22.0367,65.3115,6.4299,84.0676,sweetpotato
36,59,21,33.4464,69.0844,7.2798,65.4917,blackgram
92,44,69,26.2908,73.0734,6.8328,55.0589,tomato
84,68,77,17.9847,66.4123,6.6398,56.2855,onion
79,30,57,30.4454,87.2733,5.6628,240.1115,rubber
25,123,200,21.2173,93.2499,5.6025,107.0496,apple
80,54,65,20.3484,74.53,6.3197,64.0875,cauliflower
46,55,20,34.9129,68.3466,6.712,65.893,blackgram
83,39,56,30.8605,82.1373,4.7579,308.0722,rubber
19,49,16,26.9739,46.6315,3.5643,55.7189,mothbeans
119,39,124,24.2808,63.3274,6.1219,109.809,tobacco
23,22,35,22.0107,93.4661,5.7496,104.2045,pomegranate
116,33,113,29.1195,68.2075,6.2844,104.1613,tobacco
69,63,69,19.1062,71.0501,6.8109,54.3833,onion
26,20,32,30.6509,45.5451,6.5953,90.2843,mango
26,22,29,26.6906,98.3702,5.4739,139.6035,coconut
29,125,194,23.3002,91.8493,5.5129,103.3067,apple
65,60,39,19.9335,68.8181,6.6356,82.2665,wheat
38,57,22,25.7162,66.4599,7.1048,60.7049,blackgram
62,38,116,20.2031,65.7457,5.7971,87.9874,sweetpotato
42,64,80,15.5167,15.7073,5.4705,42.2027,chickpeas
31,63,49,21.3833,65.7182,7.2201,72.6754,peas
140,27,64,23.2576,84.8145,4.5649,290.3151,tea
121,37,61,29.0007,77.1398,5.9204,213.3898,pepper
26,63,50,12.3007,64.2318,7.1646,76.1924,peas
40,34,36,17.0613,53.8578,6.791,54.5356,mustard
93,20,54,27.0491,84.8688,6.1571,289.3303,pepper
88,40,35,26.929,87.1577,6.418,176.6679,jute
68,37,49,28.6298,85.991,5.1585,225.48,rubber
60,25,37,32.0425,64.0774,5.5569,50.5419,sorghum
21,53,22,27.4327,55.6644,9.0011,59.5088,mothbeans
33,59,82,15.8856,14.4721,6.9722,39.4337,chickpeas
24,65,55,25.9921,66.396,6.2355,118.092,soybeans
80,60,69,19.1186,60.5192,6.2221,74.2182,onion
17,50,17,28.7642,87.6129,6.5799,57.6913,mungbean
84,80,48,25.4859,81.8139,5.7587,97.6053,banana
28,32,28,27.4718,49.3654,6.031,90.2146,mango
70,41,35,20.7038,69.736,5.9377,62.7274,maize
81,50,50,31.8892,85.682,5.849,264.9007,rubber
21,63,15,15.1091,21.4935,5.9735,120.3398,kidneybeans
158,24,61,25.7921,85.7859,4.8418,262.8043,tea
77,37,41,25.0414,86.0666,5.8564,219.8026,rice
35,126,202,30.8107,81.5785,5.8089,69.6712,grapes
60,45,63,18.1334,59.6184,6.0455,54.6582,barley
85,50,66,15.3251,75.1741,6.9779,79.808,cauliflower
119,59,65,20.5648,75.57,6.9504,64.4597,cabbage
124,51,130,15.2336,84.3989,5.2242,65.678,potato
50,60,54,40.8796,92.1013,6.5691,232.6641,papaya
94,49,132,22.7706,60.3665,5.6145,103.1472,tobacco
99,16,47,27.8214,91.8714,6.7451,29.3553,muskmelon
25,59,54,12.5902,64.9878,6.7315,59.7636,peas
26,136,191,20.3953,83.7961,5.6628,73.1937,grapes
25,70,44,15.1712,72.3864,6.2748,60.9317,peas
38,129,204,22.2298,82.4548,5.641,73.3574,grapes
32,50,51,32.2399,90.277,6.8078,230.5899,papaya
133,23,52,22.6886,83.6584,5.4831,269.3948,tea
112,49,63,32.3269,62.6117,7.1231,184.3082,sugarcane
49,55,52,26.6365,93.4428,6.5067,245.4988,papaya
47,45,45,26.2248,94.2794,6.7917,248.4746,papaya
77,45,77,21.2717,60.3977,6.008,44.6671,garlic
84,37,42,24.9091,80.996,6.4395,203.2565,jute
78,43,38,21.3695,89.8725,5.8191,236.3598,rice
64,70,40,15.3292,61.8683,6.4538,66.9283,wheat
112,60,55,23.1583,64.3986,6.8402,67.9989,chilli
110,54,65,17.6198,70.1836,6.3754,58.8865,cabbage
20,57,16,26.6788,63.5224,6.7469,43.3118,lentil
45,40,37,19.3923,54.3124,6.7792,43.9723,coriander
94,5,55,27.1694,92.3984,6.6612,22.6098,muskmelon
126,50,68,27.9567,73.2714,6.3285,235.9922,sugarcane
29,7,6,33.9422,91.0734,7.6971,110.8266,orange
107,18,35,25.6319,51.2958,6.0856,149.6162,coffee
40,129,203,21.7433,80.8791,5.5135,71.6976,grapes
74,42,42,26.0181,85.425,6.1478,200.9003,rice
47,49,31,17.9963,55.364,7.2834,31.9402,mustard
87,49,63,25.5777,75.5333,6.0374,52.2486,tomato
82,51,60,26.7311,51.8648,6.84,59.5176,sunflower
101,33,53,23.5418,88.2291,5.3079,285.3584,pepper
96,45,89,26.1502,87.0024,5.6582,252.512,ginger
86,59,66,25.69,66.2181,6.4582,71.9364,chilli
146,30,53,19.303,77.8211,4.6165,204.4382,tea
31,72,58,29.9164,72.3698,6.3761,81.2223,soybeans
11,35,30,29.2146,47.3103,5.0922,91.0202,mango
10,20,33,32.497,47.8384,6.8373,95.2107,mango
31,55,32,25.8411,66.7183,6.3104,113.879,soybeans
70,43,40,32.9255,87.1175,4.8783,344.6214,rubber
58,30,122,22.9361,62.4946,6.4941,99.8867,sweetpotato
23,45,32,22.2359,61.5623,6.3068,78.2032,groundnut
80,38,42,20.5696,85.9267,5.7968,247.0902,rice
78,55,51,26.9378,54.809,6.6462,76.7277,sunflower
45,57,20,32.3429,60.5722,7.2649,63.2593,blackgram
